Id,SalePrice
2405,164590.09121105718
2406,145855.94470165714
2407,130754.83636861912
2408,160818.6297440751
2409,119279.40377015958
2410,183878.15152500852
2411,111240.47369807391
2412,146047.31418980673
2413,121701.85991226677
2414,142416.91573876966
2415,132477.57206836581
2416,122057.23619167056
2417,135139.11807025783
2418,130363.74351120299
2419,122290.0782705698
2420,120198.27847951595
2421,107980.725542034
2422,102934.52413678227
2423,111004.83499457502
2424,158092.58708861162
2425,187789.00654040798
2426,121403.07545849872
2427,115697.56474789686
2428,177977.86922126086
2429,116127.66355083749
2430,134309.15984017783
2431,107636.55087119268
2432,140906.741991659
2433,137068.33447262857
2434,128121.05853375621
2435,140973.73063952985
2436,120163.4795866884
2437,108745.30876912219
2438,125933.63925292937
2439,110981.29115270743
2440,124357.74637572543
2441,102391.39693428442
2442,100847.3710606663
2443,139298.29560120948
2444,135887.51983888785
2445,96854.24747490732
2446,135090.7535588646
2447,193307.19768759812
2448,134933.92440848975
2449,119361.85639119566
2450,147263.48325961403
2451,120785.25634314133
2452,177620.96294270988
2453,101700.72346178684
2454,121285.54247300833
2455,117645.35056835854
2456,137776.39979836452
2457,129547.7720266955
2458,131333.25747648094
2459,110048.84869956161
2460,149018.54041312728
2461,129548.9862710535
2462,131641.02924673923
2463,130053.68174537132
2464,167139.6285431475
2465,137841.162866009
2466,119290.58068888362
2467,154968.22581200275
2468,84104.9052112722
2469,75410.18228492705
2470,197915.49530620675
2471,213749.60470538258
2472,144120.42350612054
2473,106300.23000205093
2474,71208.58272213592
2475,226277.7089323809
2476,108597.26438286976
2477,118214.2420736374
2478,146696.2456169852
2479,99613.95546329212
2480,149599.05336160207
2481,125101.50889722526
2482,133370.33403383283
2483,109058.66837293233
2484,124471.47799266301
2485,131834.0910116279
2486,139670.4164348748
2487,170094.51086837618
2488,182837.33199192196
2489,150810.4236489743
2490,147305.01396919455
2491,106635.52987538403
2492,196856.44338671182
2493,157282.101473117
2494,139108.619864068
2495,85070.87941014853
2496,240216.4210039199
2497,155153.31759478612
2498,107341.92975110265
2499,87832.96772769208
2500,118125.98555011017
2501,142851.0817124435
2502,138792.9233120221
2503,93602.50819404697
2504,142543.6234471326
2505,220737.14957186335
2506,264925.7810126104
2507,295693.0755491599
2508,266900.6373881844
2509,221898.93654700374
2510,224066.52015538738
2511,177855.07333920125
2512,199439.83134280742
2513,233712.61078706325
2514,299131.2554688501
2515,142537.436135182
2516,180308.40730366565
2517,141876.71483368514
2518,153763.58726223165
2519,216847.95228292703
2520,213855.93493130643
2521,189505.61515748422
2522,224833.15859389413
2523,120167.74842973966
2524,134977.7132174534
2525,143680.41920352168
2526,134218.16903496048
2527,119848.1637042748
2528,129309.67022072483
2529,134156.93834835774
2530,126935.27469441679
2531,242200.88972202383
2532,223798.55619903162
2533,198306.67205829135
2534,231958.89599473323
2535,283649.08935021685
2536,233597.98287027926
2537,227045.14795694838
2538,189327.40417552082
2539,195726.45006413184
2540,184442.15175702513
2541,188444.98002133603
2542,161781.0740000834
2543,113679.06611309307
2544,113870.60213636245
2545,130569.33003735836
2546,127564.17872965732
2547,149167.6970284697
2548,165301.96865703247
2549,155990.38865809626
2550,1080748.929600639
2551,147096.31137139862
2552,136893.79116493912
2553,77044.41861785244
2554,86780.52249498443
2555,123488.92793970006
2556,100142.74255047995
2557,103832.04670441453
2558,133564.26905156995
2559,117967.78711866713
2560,142485.62767443495
2561,143803.76489435037
2562,121563.80744825395
2563,127405.2852604553
2564,188915.56350207765
2565,131625.8442483618
2566,131933.06605487902
2567,121718.49006439271
2568,179590.93966528264
2569,212904.65190836336
2570,123888.54842023688
2571,165963.66893071253
2572,158219.7618843043
2573,199556.01445140183
2574,327098.45561581507
2575,142207.77989824308
2576,117452.34471778262
2577,120008.60120823389
2578,97740.66543987904
2579,62186.75330582896
2580,103618.69003776327
2581,118266.83586929615
2582,134415.10748957007
2583,257247.46615909052
2584,184148.44676166464
2585,189007.11365669244
2586,214888.9550698975
2587,201547.8247152066
2588,144447.29936239342
2589,158721.61586574034
2590,216288.71276894913
2591,239917.08250379696
2592,214580.17352973757
2593,250044.1680814524
2594,195677.83256848066
2595,213889.74707438477
2596,302630.1853484431
2597,190780.75968093454
2598,298129.5871244012
2599,342101.89351865783
2600,97105.43572346546
2601,147243.9279601164
2602,93192.8024722491
2603,101953.89941326535
2604,94520.49624779467
2605,93007.52170297354
2606,144839.49554151692
2607,234675.73637187024
2608,190788.01624398286
2609,181815.2738057553
2610,109327.48041741931
2611,101053.70763453539
2612,161369.56167604445
2613,138425.82392059034
2614,123424.87720612607
2615,167356.5525854176
2616,154431.83852407927
2617,175129.33438083722
2618,192756.23723253675
2619,196146.59278269764
2620,188365.2633159257
2621,175161.19060886273
2622,180652.31863122684
2623,234763.11008788185
2624,317163.5964426317
2625,277872.0957590709
2626,186279.42186452454
2627,161844.2055346817
2628,410268.37769340473
2629,486787.07675059565
2630,346958.12173557753
2631,470565.76933024277
2632,394787.7315867768
2633,265781.57446651417
2634,399165.8597182563
2635,164619.98374169532
2636,183884.03853691116
2637,185599.78587998156
2638,271399.3568256421
2639,183454.69958237399
2640,156187.3010139853
2641,106351.57150573864
2642,180321.773382862
2643,113788.29290310756
2644,126790.81341968598
2645,123696.95543052792
2646,106587.43032768075
2647,116624.52214364462
2648,147337.08356496235
2649,157033.47567240067
2650,144527.19123685002
2651,146510.6200102642
2652,391588.7306988572
2653,245773.8764458204
2654,240803.85698248816
2655,375140.3445271642
2656,327474.88666009274
2657,334399.1596801063
2658,289410.8504424783
2659,301186.0339976781
2660,358018.8506853949
2661,325653.8923317238
2662,334862.7157087269
2663,285865.86559194
2664,259682.88507582573
2665,298291.53993694665
2666,266068.06076345925
2667,187567.04320766617
2668,194330.33898569163
2669,187668.00833913172
2670,290301.7170605289
2671,198042.70505343247
2672,204963.01582993235
2673,200335.7972501763
2674,204168.54446750568
2675,174224.0216757897
2676,208809.83850981895
2677,202464.4501836396
2678,266411.1920164202
2679,277159.3776036676
2680,271428.39155017474
2681,398993.0349215386
2682,326204.6075712133
2683,547832.2043684507
2684,308685.7790249847
2685,343157.65343190136
2686,251535.29135356177
2687,296569.34941634693
2688,223476.59256850957
2689,208344.9862889476
2690,420904.64876817015
2691,184669.0177147889
2692,139566.60712812401
2693,207662.67394609642
2694,143995.37930124786
2695,200753.62566721815
2696,192792.42882138072
2697,180906.3608861429
2698,211562.14751005828
2699,166609.64502618805
2700,151231.50070789608
2701,173136.248159137
2702,125705.6780829867
2703,150537.29481767098
2704,137649.91241575303
2705,115112.7370208642
2706,120403.27085368152
2707,140118.78476735094
2708,124027.3151225949
2709,104312.35078645
2710,126588.1930107572
2711,191728.34372812958
2712,371133.9258703265
2713,173538.05783692052
2714,160879.936526026
2715,156808.56904467355
2716,156545.4886784624
2717,194481.53920967068
2718,230242.25604196126
2719,162454.30578130065
2720,199715.45880201604
2721,136207.11904522235
2722,170882.71653831512
2723,156004.75095102462
2724,129940.25946047192
2725,130974.32702179244
2726,143644.51771388765
2727,164401.54786934605
2728,197971.54219068194
2729,150677.08944924953
2730,144684.03958558416
2731,143876.31035803605
2732,124477.52380942885
2733,157251.27076687873
2734,147597.65271433277
